job_title,skills,domain,experience
Software Engineer,excel sql python visualization,DevOps,1
NLP Engineer,python pandas statistics machine learning,Data Science,1
Software Engineer,python opencv cnn deep learning,Cloud,2
Cloud Engineer,python opencv cnn deep learning,Analytics,2
NLP Engineer,docker kubernetes ci cd aws,Analytics,0
Computer Vision Engineer,python opencv cnn deep learning,Data Science,2
Computer Vision Engineer,java spring sql microservices,DevOps,1
Computer Vision Engineer,python opencv cnn deep learning,Analytics,2
Software Engineer,aws cloud infrastructure python,AI,5
Data Analyst,excel sql python visualization,Software,1
Data Scientist,excel sql python visualization,AI,4
Cloud Engineer,python deep learning pytorch nlp,Cloud,5
Cloud Engineer,python deep learning pytorch nlp,Data Science,5
NLP Engineer,aws cloud infrastructure python,DevOps,2
DevOps Engineer,python deep learning pytorch nlp,Software,0
Data Scientist,python machine learning tensorflow sql,Analytics,1
Software Engineer,python pandas statistics machine learning,AI,3
AI Engineer,python opencv cnn deep learning,Software,4
Data Analyst,aws cloud infrastructure python,DevOps,3
Software Engineer,java spring sql microservices,Cloud,0
Cloud Engineer,python deep learning pytorch nlp,Software,0
Backend Developer,python deep learning pytorch nlp,Cloud,5
NLP Engineer,java spring sql microservices,DevOps,2
Data Scientist,python deep learning pytorch nlp,Software,5
Software Engineer,aws cloud infrastructure python,Software,0
Cloud Engineer,python opencv cnn deep learning,DevOps,2
Machine Learning Engineer,java spring sql microservices,Data Science,1
Data Scientist,python deep learning pytorch nlp,Data Science,0
Cloud Engineer,python deep learning pytorch nlp,Software,4
Data Scientist,python opencv cnn deep learning,Data Science,1
Software Engineer,aws cloud infrastructure python,Cloud,3
Software Engineer,docker kubernetes ci cd aws,Data Science,0
Machine Learning Engineer,java dsa algorithms system design,Software,2
Data Analyst,python deep learning pytorch nlp,Data Science,4
Computer Vision Engineer,docker kubernetes ci cd aws,AI,4
NLP Engineer,python nlp transformers deep learning,DevOps,3
Computer Vision Engineer,excel sql python visualization,DevOps,5
Data Scientist,aws cloud infrastructure python,Data Science,3
Machine Learning Engineer,java spring sql microservices,Software,3
Cloud Engineer,java spring sql microservices,Cloud,3
Computer Vision Engineer,python opencv cnn deep learning,Cloud,5
Backend Developer,python deep learning pytorch nlp,DevOps,1
Backend Developer,python opencv cnn deep learning,Data Science,1
AI Engineer,excel sql python visualization,Data Science,5
AI Engineer,aws cloud infrastructure python,Cloud,1
AI Engineer,python deep learning pytorch nlp,Software,5
Computer Vision Engineer,docker kubernetes ci cd aws,AI,0
Data Scientist,aws cloud infrastructure python,Cloud,2
Software Engineer,docker kubernetes ci cd aws,Data Science,1
Data Scientist,java dsa algorithms system design,Cloud,0
Cloud Engineer,aws cloud infrastructure python,DevOps,2
Computer Vision Engineer,excel sql python visualization,DevOps,2
Data Scientist,python nlp transformers deep learning,Data Science,2
Cloud Engineer,python machine learning tensorflow sql,DevOps,3
NLP Engineer,python machine learning tensorflow sql,AI,0
AI Engineer,java dsa algorithms system design,Analytics,5
AI Engineer,python pandas statistics machine learning,Data Science,3
AI Engineer,aws cloud infrastructure python,DevOps,2
NLP Engineer,python opencv cnn deep learning,DevOps,5
Backend Developer,aws cloud infrastructure python,Cloud,1
Computer Vision Engineer,java dsa algorithms system design,AI,2
Computer Vision Engineer,python opencv cnn deep learning,DevOps,5
NLP Engineer,java dsa algorithms system design,AI,0
DevOps Engineer,python opencv cnn deep learning,Cloud,0
NLP Engineer,docker kubernetes ci cd aws,Data Science,2
AI Engineer,python opencv cnn deep learning,Analytics,1
Software Engineer,docker kubernetes ci cd aws,Software,2
Machine Learning Engineer,python nlp transformers deep learning,DevOps,0
Backend Developer,java dsa algorithms system design,Data Science,5
Software Engineer,docker kubernetes ci cd aws,Software,5
Data Analyst,java spring sql microservices,AI,3
Computer Vision Engineer,python pandas statistics machine learning,AI,1
Cloud Engineer,python deep learning pytorch nlp,DevOps,5
Data Analyst,python deep learning pytorch nlp,Software,0
Cloud Engineer,python pandas statistics machine learning,Cloud,5
DevOps Engineer,aws cloud infrastructure python,AI,0
Computer Vision Engineer,python opencv cnn deep learning,Software,3
Data Scientist,python machine learning tensorflow sql,Data Science,5
NLP Engineer,java dsa algorithms system design,Software,4
AI Engineer,docker kubernetes ci cd aws,Software,2
Data Analyst,python nlp transformers deep learning,Analytics,0
NLP Engineer,python nlp transformers deep learning,Cloud,5
Machine Learning Engineer,aws cloud infrastructure python,Cloud,3
Data Analyst,docker kubernetes ci cd aws,Data Science,0
Data Scientist,python nlp transformers deep learning,Cloud,5
Software Engineer,excel sql python visualization,Cloud,0
DevOps Engineer,docker kubernetes ci cd aws,Data Science,0
Machine Learning Engineer,java spring sql microservices,Cloud,5
NLP Engineer,java dsa algorithms system design,AI,2
DevOps Engineer,java dsa algorithms system design,Data Science,4
NLP Engineer,python nlp transformers deep learning,AI,5
AI Engineer,excel sql python visualization,DevOps,4
Cloud Engineer,java dsa algorithms system design,Software,0
Data Scientist,python opencv cnn deep learning,Cloud,0
Machine Learning Engineer,java spring sql microservices,AI,3
Software Engineer,docker kubernetes ci cd aws,Analytics,0
Computer Vision Engineer,docker kubernetes ci cd aws,Cloud,1
Data Analyst,aws cloud infrastructure python,AI,0
Data Analyst,excel sql python visualization,Cloud,5
DevOps Engineer,python nlp transformers deep learning,AI,5
Software Engineer,java dsa algorithms system design,DevOps,2
Backend Developer,python nlp transformers deep learning,Cloud,3
DevOps Engineer,java spring sql microservices,DevOps,1
NLP Engineer,python opencv cnn deep learning,Software,4
AI Engineer,aws cloud infrastructure python,Analytics,4
Computer Vision Engineer,excel sql python visualization,DevOps,1
Software Engineer,docker kubernetes ci cd aws,Analytics,2
Cloud Engineer,python machine learning tensorflow sql,Data Science,2
Data Scientist,python opencv cnn deep learning,Data Science,5
AI Engineer,java spring sql microservices,AI,4
DevOps Engineer,python nlp transformers deep learning,Analytics,2
AI Engineer,aws cloud infrastructure python,Cloud,2
Software Engineer,python opencv cnn deep learning,AI,2
Data Scientist,excel sql python visualization,Software,0
Data Analyst,python nlp transformers deep learning,Software,4
DevOps Engineer,excel sql python visualization,DevOps,3
Backend Developer,java dsa algorithms system design,Analytics,3
Data Analyst,excel sql python visualization,AI,0
Software Engineer,excel sql python visualization,AI,0
Software Engineer,python pandas statistics machine learning,Analytics,5
AI Engineer,python opencv cnn deep learning,AI,5
Software Engineer,aws cloud infrastructure python,Analytics,2
Backend Developer,java spring sql microservices,DevOps,2
Software Engineer,aws cloud infrastructure python,AI,0
Cloud Engineer,python nlp transformers deep learning,Cloud,1
Data Scientist,java spring sql microservices,Data Science,1
Data Scientist,java dsa algorithms system design,Analytics,2
Cloud Engineer,aws cloud infrastructure python,AI,5
Computer Vision Engineer,java dsa algorithms system design,Cloud,2
Software Engineer,python nlp transformers deep learning,Analytics,4
Data Scientist,python nlp transformers deep learning,Data Science,1
NLP Engineer,java spring sql microservices,Data Science,2
AI Engineer,python pandas statistics machine learning,Cloud,2
Data Scientist,java spring sql microservices,Analytics,3
Backend Developer,java dsa algorithms system design,Cloud,2
Computer Vision Engineer,aws cloud infrastructure python,Analytics,5
Cloud Engineer,java spring sql microservices,Cloud,5
DevOps Engineer,python nlp transformers deep learning,AI,4
Data Analyst,python nlp transformers deep learning,Data Science,3
Data Analyst,python pandas statistics machine learning,Analytics,0
Cloud Engineer,java spring sql microservices,Data Science,3
Computer Vision Engineer,python opencv cnn deep learning,DevOps,0
Backend Developer,python machine learning tensorflow sql,Cloud,1
NLP Engineer,python deep learning pytorch nlp,Analytics,1
NLP Engineer,python opencv cnn deep learning,AI,1
Data Analyst,python deep learning pytorch nlp,Data Science,4
AI Engineer,python opencv cnn deep learning,DevOps,1
Software Engineer,docker kubernetes ci cd aws,DevOps,4
Cloud Engineer,aws cloud infrastructure python,Data Science,4
Data Analyst,java dsa algorithms system design,Cloud,4
Computer Vision Engineer,python deep learning pytorch nlp,Analytics,2
NLP Engineer,python deep learning pytorch nlp,Cloud,2
Machine Learning Engineer,python nlp transformers deep learning,DevOps,0
Computer Vision Engineer,python nlp transformers deep learning,AI,2
Data Scientist,java dsa algorithms system design,Cloud,0
Data Analyst,python machine learning tensorflow sql,Software,1
AI Engineer,python pandas statistics machine learning,Software,5
Backend Developer,python nlp transformers deep learning,DevOps,4
NLP Engineer,aws cloud infrastructure python,Cloud,4
AI Engineer,python opencv cnn deep learning,Analytics,5
Data Analyst,python machine learning tensorflow sql,Data Science,5
DevOps Engineer,excel sql python visualization,Analytics,3
NLP Engineer,python machine learning tensorflow sql,Software,3
DevOps Engineer,excel sql python visualization,AI,1
Data Analyst,aws cloud infrastructure python,Software,5
DevOps Engineer,python deep learning pytorch nlp,Analytics,2
Backend Developer,excel sql python visualization,Data Science,1
AI Engineer,python machine learning tensorflow sql,DevOps,1
DevOps Engineer,docker kubernetes ci cd aws,AI,0
Backend Developer,python nlp transformers deep learning,Data Science,0
Computer Vision Engineer,aws cloud infrastructure python,Cloud,1
Software Engineer,java spring sql microservices,Data Science,5
DevOps Engineer,docker kubernetes ci cd aws,AI,1
Software Engineer,python pandas statistics machine learning,Cloud,5
AI Engineer,java spring sql microservices,Cloud,1
Backend Developer,python nlp transformers deep learning,Data Science,1
Software Engineer,java spring sql microservices,Data Science,2
DevOps Engineer,python nlp transformers deep learning,AI,4
Data Scientist,python machine learning tensorflow sql,Cloud,0
Software Engineer,python nlp transformers deep learning,DevOps,4
Computer Vision Engineer,python machine learning tensorflow sql,Cloud,3
Software Engineer,java spring sql microservices,DevOps,3
Computer Vision Engineer,python opencv cnn deep learning,Data Science,1
Data Analyst,python nlp transformers deep learning,DevOps,1
Data Analyst,excel sql python visualization,Cloud,4
Computer Vision Engineer,python machine learning tensorflow sql,DevOps,2
Data Scientist,excel sql python visualization,Cloud,4
Machine Learning Engineer,aws cloud infrastructure python,Data Science,1
Backend Developer,python opencv cnn deep learning,AI,0
Cloud Engineer,aws cloud infrastructure python,DevOps,0
Machine Learning Engineer,python pandas statistics machine learning,DevOps,0
DevOps Engineer,java spring sql microservices,Data Science,5
Cloud Engineer,aws cloud infrastructure python,DevOps,0
AI Engineer,aws cloud infrastructure python,Cloud,4
DevOps Engineer,python pandas statistics machine learning,Analytics,2
AI Engineer,python opencv cnn deep learning,Analytics,2
Cloud Engineer,java spring sql microservices,AI,4
Computer Vision Engineer,python opencv cnn deep learning,DevOps,2
Cloud Engineer,java dsa algorithms system design,Data Science,0
Computer Vision Engineer,docker kubernetes ci cd aws,Cloud,5
Machine Learning Engineer,python pandas statistics machine learning,Software,4
Data Analyst,java dsa algorithms system design,Analytics,0
DevOps Engineer,docker kubernetes ci cd aws,DevOps,0
Cloud Engineer,java spring sql microservices,Analytics,2
Computer Vision Engineer,aws cloud infrastructure python,DevOps,5
DevOps Engineer,java dsa algorithms system design,AI,4
Computer Vision Engineer,python deep learning pytorch nlp,Cloud,1
Computer Vision Engineer,python pandas statistics machine learning,DevOps,4
Cloud Engineer,python deep learning pytorch nlp,DevOps,4
Backend Developer,python deep learning pytorch nlp,Data Science,3
